Amount,Order Date,Category
3101,12-01-18,B
8309,12-01-18,B
1799,12-01-18,D
1043,12-01-18,D
1820,12-01-18,B
3325,12-01-18,D
4550,12-01-18,A
2863,12-01-18,A
4039,12-01-18,C
2912,12-01-18,B
4893,12-01-18,C
5656,12-01-18,D
3465,12-01-18,A
4109,12-01-18,D
2569,12-01-18,B
6902,12-01-18,A
1127,12-01-18,D
0,12-01-18,B
0,12-01-18,C
4788,12-01-18,D
1722,12-01-18,D
22897,12-01-18,B
3668,12-01-18,A
3969,12-01-18,D
0,12-01-18,D
9408,12-01-18,C
5138,12-01-18,C
2352,12-01-18,B
511,12-01-18,B
5418,12-01-18,A
3675,12-01-18,D
2009,12-01-18,B
2135,12-01-18,B
2415,12-01-18,A
4116,12-01-18,A
2975,12-01-18,A
2170,12-01-18,C
4403,12-01-18,B
3444,12-01-18,B
0,12-01-18,A
1085,12-01-18,A
2800,12-01-18,B
6468,12-01-18,C
2772,12-01-18,C
2758,12-01-18,D
3367,12-01-18,D
2800,12-01-18,B
2569,12-01-18,C
6615,12-01-18,D
2772,12-01-18,B
2709,12-01-18,C
2429,12-01-18,B
0,12-01-18,C
3234,12-01-18,A
3066,12-01-18,C
6790,12-01-18,D
5810,12-01-18,B
2394,12-01-18,A
3178,12-01-18,C
3542,12-01-18,A
8820,12-01-18,B
1953,12-01-18,A
3017,12-01-18,B
1610,12-01-18,B
4963,12-01-18,A
2289,12-01-18,A
8400,12-01-18,C
2198,12-01-18,C
2723,12-01-18,D
6615,12-01-18,A
3969,12-01-18,C
5600,12-01-18,A
2324,12-01-18,A
2604,12-01-18,B
17241,12-01-18,D
0,12-01-18,B
16100,12-01-18,C
2366,12-01-18,D
1372,12-01-18,D
2023,12-01-18,C
0,12-01-18,A
2975,12-01-18,C
3311,12-01-18,C
16128,12-01-18,C
4550,12-01-18,D
3290,12-01-18,B
1841,12-01-18,B
3178,12-01-18,A
6020,12-01-18,A
7938,12-01-18,A
7350,12-01-18,A
2800,12-01-18,D
1442,12-01-18,D
2625,12-01-18,B
5971,12-01-18,B
4410,12-01-18,C
4158,12-01-18,B
2450,12-01-18,A
0,12-01-18,D
1323,12-01-18,A
1323,12-01-18,C
2569,12-01-18,B
12628,12-01-18,A
0,12-01-18,C
2989,12-01-18,B
4305,12-01-18,B
2331,12-01-18,D
1890,12-01-18,B
1519,13-01-18,D
1463,13-01-18,A
2569,13-01-18,B
5103,13-01-18,D
2499,13-01-18,C
2793,13-01-18,D
5880,13-01-18,C
6216,13-01-18,C
4347,13-01-18,D
1785,13-01-18,B
5950,13-01-18,D
2254,13-01-18,C
2800,13-01-18,C
2681,13-01-18,D
4760,13-01-18,D
5950,13-01-18,D
3892,13-01-18,B
2254,13-01-18,C
2569,13-01-18,A
4557,13-01-18,C
1806,13-01-18,C
1820,13-01-18,D
3493,13-01-18,B
2709,13-01-18,A
5103,13-01-18,A
1785,13-01-18,C
2317,13-01-18,B
4788,13-01-18,A
3206,13-01-18,B
2282,13-01-18,B
4109,13-01-18,C
4536,13-01-18,B
1841,13-01-18,B
2590,13-01-18,D
2205,13-01-18,C
4781,13-01-18,D
5110,13-01-18,B
6496,13-01-18,D
2569,13-01-18,C
791,13-01-18,A
17409,13-01-18,A
2989,13-01-18,D
3227,13-01-18,D
2709,13-01-18,C
1750,13-01-18,D
1988,13-01-18,C
2569,13-01-18,B
5670,13-01-18,B
3311,13-01-18,C
3010,13-01-18,D
5075,13-01-18,C
3248,13-01-18,D
17388,13-01-18,C
5971,13-01-18,C
9506,13-01-18,D
0,13-01-18,C
2828,13-01-18,D
2569,13-01-18,D
2870,13-01-18,B
1939,13-01-18,A
2569,13-01-18,A
3563,13-01-18,A
5971,13-01-18,D
2422,13-01-18,A
2975,13-01-18,C
2394,13-01-18,A
4326,13-01-18,C
3332,13-01-18,D
3290,13-01-18,B
0,13-01-18,C
7448,13-01-18,D
3332,13-01-18,C
6251,13-01-18,C
1043,13-01-18,C
2100,13-01-18,C
4781,13-01-18,C
0,13-01-18,C
2135,13-01-18,D
0,13-01-18,B
0,13-01-18,B
3892,13-01-18,A
6790,13-01-18,B
5600,13-01-18,A
18683,13-01-18,A
4018,13-01-18,C
4536,13-01-18,B
3017,13-01-18,C
2184,13-01-18,B
4886,13-01-18,D
4557,13-01-18,D
1015,13-01-18,C
0,13-01-18,A
4347,13-01-18,B
12243,13-01-18,C
2681,13-01-18,A
0,13-01-18,D
2086,13-01-18,C
2282,13-01-18,C
0,13-01-18,C
3451,13-01-18,B
7252,13-01-18,C
5138,13-01-18,B
2975,13-01-18,C
3465,13-01-18,A
3815,13-01-18,D
2793,13-01-18,C
539,13-01-18,D
0,13-01-18,C
4501,13-01-18,B
5075,13-01-18,C
1862,13-01-18,C
5138,13-01-18,A
2275,13-01-18,C
5138,13-01-18,C
2569,13-01-18,D
2394,13-01-18,B
3206,13-01-18,C
3311,13-01-18,C
2317,13-01-18,A
4550,13-01-18,B
2121,13-01-18,C
3003,13-01-18,C
2296,14-01-18,D
840,14-01-18,D
3969,14-01-18,C
2093,14-01-18,D
3864,14-01-18,C
5684,14-01-18,C
910,14-01-18,A
2093,14-01-18,C
210,14-01-18,D
3864,14-01-18,A
9086,14-01-18,A
777,14-01-18,B
2814,14-01-18,D
6139,14-01-18,D
3675,14-01-18,B
0,14-01-18,D
7728,14-01-18,C
4998,14-01-18,D
2450,14-01-18,B
1435,14-01-18,D
7910,14-01-18,A
4963,14-01-18,D
2450,14-01-18,A
13034,14-01-18,C
0,14-01-18,A
10500,14-01-18,B
5334,14-01-18,D
2135,14-01-18,C
2793,14-01-18,A
3290,14-01-18,D
1652,14-01-18,B
2723,14-01-18,D
2331,14-01-18,C
2646,14-01-18,B
0,14-01-18,D
5250,14-01-18,D
2870,14-01-18,C
3381,14-01-18,B
2793,14-01-18,B
2128,14-01-18,D
2520,14-01-18,A
2681,14-01-18,B
0,14-01-18,B
1190,14-01-18,B
4928,14-01-18,B
2646,14-01-18,C
553,14-01-18,B
5103,14-01-18,D
5817,14-01-18,B
7714,14-01-18,A
4963,14-01-18,C
0,14-01-18,A
2429,14-01-18,A
3031,14-01-18,C
3472,14-01-18,B
3416,14-01-18,A
4403,14-01-18,A
14406,14-01-18,A
9268,14-01-18,D
1456,14-01-18,C
4270,14-01-18,D
2464,14-01-18,B
1204,14-01-18,A
581,14-01-18,C
3017,14-01-18,B
2415,14-01-18,B
3549,14-01-18,B
2163,14-01-18,D
3864,14-01-18,A
0,14-01-18,D
6860,14-01-18,D
0,14-01-18,A
5145,14-01-18,A
4599,14-01-18,D
6615,14-01-18,A
665,14-01-18,B
5194,14-01-18,A
2023,14-01-18,C
2359,14-01-18,A
3549,14-01-18,C
2625,14-01-18,B
4326,14-01-18,B
0,14-01-18,A
8939,14-01-18,A
2933,14-01-18,A
0,14-01-18,D
2814,14-01-18,D
15617,14-01-18,C
2660,14-01-18,C
4193,14-01-18,B
13601,14-01-18,C
1218,14-01-18,B
4571,14-01-18,D
19992,14-01-18,C
399,14-01-18,A
3325,14-01-18,A
882,14-01-18,B
2814,14-01-18,D
5082,14-01-18,B
8610,14-01-18,D
2597,14-01-18,C
2807,14-01-18,D
5075,14-01-18,C
4263,14-01-18,B
5516,14-01-18,B
3416,14-01-18,D
2863,14-01-18,A
4655,14-01-18,C
3864,14-01-18,A
3094,14-01-18,C
1750,14-01-18,B
0,15-01-18,C
0,15-01-18,B
0,15-01-18,B
0,15-01-18,B
4725,15-01-18,C
2296,15-01-18,B
4592,15-01-18,B
6062,15-01-18,A
4060,15-01-18,C
2429,15-01-18,A
3115,15-01-18,A
3528,15-01-18,A
5481,15-01-18,B
1386,15-01-18,B
3416,15-01-18,D
2093,15-01-18,A
4046,15-01-18,A
2870,15-01-18,C
2394,15-01-18,C
3031,15-01-18,C
1547,15-01-18,A
2793,15-01-18,B
2254,15-01-18,D
3934,15-01-18,C
1764,15-01-18,B
3017,15-01-18,A
3976,15-01-18,A
0,15-01-18,D
9415,15-01-18,B
0,15-01-18,B
5103,15-01-18,C
3528,15-01-18,D
7812,15-01-18,B
3304,15-01-18,D
3864,15-01-18,B
3360,15-01-18,A
0,15-01-18,D
0,15-01-18,C
3031,15-01-18,D
3969,15-01-18,A
4186,15-01-18,D
1575,15-01-18,A
4550,15-01-18,A
9688,15-01-18,C
1897,15-01-18,D
4186,15-01-18,C
6615,15-01-18,B
2765,15-01-18,D
0,15-01-18,D
2863,15-01-18,C
4242,15-01-18,A
3465,15-01-18,D
9142,15-01-18,A
2723,15-01-18,B
3717,15-01-18,A
3290,15-01-18,A
0,15-01-18,D
2660,15-01-18,B
2793,15-01-18,B
1820,15-01-18,B
1883,15-01-18,D
6902,15-01-18,B
1015,15-01-18,C
2786,15-01-18,A
7840,15-01-18,A
2576,15-01-18,A
1043,15-01-18,B
0,15-01-18,D
7728,15-01-18,C
2023,15-01-18,D
2142,15-01-18,A
2793,15-01-18,A
1071,15-01-18,D
0,15-01-18,A
0,15-01-18,B
3717,15-01-18,C
10276,15-01-18,B
12985,15-01-18,C
4011,15-01-18,C
6160,15-01-18,B
1911,15-01-18,C
2863,15-01-18,D
5726,15-01-18,C
2198,15-01-18,C
2394,15-01-18,A
1162,15-01-18,B
1722,15-01-18,C
2772,15-01-18,B
13230,15-01-18,B
2163,15-01-18,A
1764,15-01-18,B
0,15-01-18,C
0,15-01-18,B
3178,15-01-18,B
1911,15-01-18,D
1855,15-01-18,A
2107,15-01-18,D
2128,15-01-18,D
7728,15-01-18,A
3675,15-01-18,A
3864,15-01-18,D
4599,15-01-18,C
2205,15-01-18,C
0,15-01-18,D
2401,15-01-18,C
0,15-01-18,C
2429,15-01-18,B
3864,15-01-18,A
1645,15-01-18,B
497,15-01-18,C
1820,15-01-18,C
1764,15-01-18,D
3983,15-01-18,D
2051,15-01-18,B
0,15-01-18,B
3479,15-01-18,A
2590,15-01-18,C
3864,15-01-18,C
3794,15-01-18,C
3717,15-01-18,C
3668,15-01-18,B
1820,15-01-18,A
2569,15-01-18,D
4319,15-01-18,C
2163,15-01-18,A
3115,15-01-18,A
13874,15-01-18,D
2940,15-01-18,B
2632,15-01-18,D
1547,15-01-18,C
0,15-01-18,B
4746,15-01-18,C
4116,15-01-18,A
0,15-01-18,C
4116,15-01-18,D
1911,15-01-18,C
6174,15-01-18,A
3115,15-01-18,A
2793,16-01-18,B
1764,16-01-18,A
4109,16-01-18,A
3024,16-01-18,B
1820,16-01-18,D
2765,16-01-18,C
3017,16-01-18,D
3178,16-01-18,B
0,16-01-18,C
4200,16-01-18,A
5663,16-01-18,C
8820,16-01-18,A
59150,16-01-18,D
1372,16-01-18,B
5803,16-01-18,A
4186,16-01-18,C
2569,16-01-18,C
2499,16-01-18,C
0,16-01-18,A
2100,16-01-18,B
3563,16-01-18,D
0,16-01-18,A
2576,16-01-18,B
3493,16-01-18,A
3248,16-01-18,C
1043,16-01-18,A
0,16-01-18,D
3640,16-01-18,B
8855,16-01-18,D
1043,16-01-18,D
2205,16-01-18,B
4151,16-01-18,A
7721,16-01-18,B
1484,16-01-18,C
0,16-01-18,C
1372,16-01-18,D
3486,16-01-18,A
1820,16-01-18,D
1764,16-01-18,D
1540,16-01-18,D
2401,16-01-18,C
2079,16-01-18,D
0,16-01-18,C
3640,16-01-18,B
2282,16-01-18,D
2198,16-01-18,B
3892,16-01-18,D
0,16-01-18,D
2499,16-01-18,A
1652,16-01-18,A
0,16-01-18,B
2723,16-01-18,C
0,16-01-18,C
2422,16-01-18,B
1820,16-01-18,C
3451,16-01-18,C
2870,16-01-18,B
1820,16-01-18,D
2576,16-01-18,A
2940,16-01-18,D
2205,16-01-18,C
2163,16-01-18,B
4739,16-01-18,D
1764,16-01-18,B
0,16-01-18,D
1337,16-01-18,D
3514,16-01-18,B
1820,16-01-18,C
1911,16-01-18,B
1253,16-01-18,B
25620,16-01-18,A
2023,16-01-18,A
0,16-01-18,D
2023,16-01-18,B
4102,16-01-18,A
1855,16-01-18,C
1988,16-01-18,D
1652,16-01-18,C
0,16-01-18,B
8400,16-01-18,D
1225,16-01-18,D
6818,16-01-18,D
1939,16-01-18,D
8309,16-01-18,C
0,16-01-18,A
0,16-01-18,A
4494,16-01-18,C
2338,16-01-18,B
3290,16-01-18,A
2576,16-01-18,D
2597,16-01-18,D
2786,16-01-18,D
3717,16-01-18,D
1701,16-01-18,C
1414,16-01-18,A
2576,16-01-18,A
2247,16-01-18,D
5950,16-01-18,A
3864,16-01-18,D
2919,16-01-18,D
1435,16-01-18,B
1645,16-01-18,A
2170,16-01-18,B
1435,16-01-18,A
11550,16-01-18,A
0,16-01-18,B
1841,16-01-18,D
2814,16-01-18,A
2590,16-01-18,A
3255,16-01-18,A
2093,16-01-18,D
5733,16-01-18,D
1414,16-01-18,D
3892,16-01-18,B
2639,16-01-18,B
7133,16-01-18,D
1568,16-01-18,C
3969,16-01-18,D
1064,16-01-18,C
1085,16-01-18,B
6020,16-01-18,A
0,16-01-18,B
2639,16-01-18,A
0,16-01-18,D
2100,16-01-18,C
3255,16-01-18,A
9835,16-01-18,B
2198,16-01-18,C
7910,16-01-18,C
3640,16-01-18,A
7280,16-01-18,D
1288,16-01-18,A
5075,16-01-18,C
3374,16-01-18,C
2877,16-01-18,B
0,16-01-18,A
1316,16-01-18,A
1239,16-01-18,A
6902,16-01-18,A
2632,16-01-18,D
4998,16-01-18,A
1337,16-01-18,A
1337,16-01-18,D
3052,16-01-18,A
2569,16-01-18,A
2422,16-01-18,A
2408,16-01-18,A
2576,16-01-18,A
1995,16-01-18,A
8127,16-01-18,D
3675,16-01-18,D
1414,16-01-18,D
5950,16-01-18,A
5971,16-01-18,D
1575,16-01-18,D
4599,16-01-18,D
3563,16-01-18,B
2324,17-01-18,D
2415,17-01-18,A
4585,17-01-18,B
4200,17-01-18,B
4228,17-01-18,D
2723,17-01-18,C
2653,17-01-18,D
1897,17-01-18,A
3493,17-01-18,C
2450,17-01-18,A
1435,17-01-18,C
0,17-01-18,B
2100,17-01-18,C
4403,17-01-18,D
2205,17-01-18,C
1582,17-01-18,A
0,17-01-18,C
2198,17-01-18,B
0,17-01-18,A
5103,17-01-18,B
2471,17-01-18,B
2023,17-01-18,C
3864,17-01-18,B
1757,17-01-18,A
1701,17-01-18,A
2723,17-01-18,C
7329,17-01-18,C
2240,17-01-18,D
7560,17-01-18,A
4228,17-01-18,D
9338,17-01-18,D
0,17-01-18,D
1743,17-01-18,C
4550,17-01-18,D
7280,17-01-18,B
2835,17-01-18,D
2205,17-01-18,D
2100,17-01-18,C
1897,17-01-18,B
5019,17-01-18,C
2835,17-01-18,B
2135,17-01-18,A
6174,17-01-18,D
511,17-01-18,A
1260,17-01-18,A
2884,17-01-18,D
3864,17-01-18,A
2723,17-01-18,C
0,17-01-18,A
6615,17-01-18,C
2142,17-01-18,B
0,17-01-18,A
4781,17-01-18,B
3864,17-01-18,B
2576,17-01-18,D
2646,17-01-18,D
6860,17-01-18,C
1652,17-01-18,C
2247,17-01-18,D
0,17-01-18,B
6804,17-01-18,C
0,17-01-18,D
1414,17-01-18,B
1925,17-01-18,D
3416,17-01-18,B
3605,17-01-18,D
2786,17-01-18,B
2324,17-01-18,A
1701,17-01-18,C
2576,17-01-18,D
1764,17-01-18,B
12971,17-01-18,C
2590,17-01-18,B
2352,17-01-18,A
4109,17-01-18,B
2793,17-01-18,B
2240,17-01-18,A
2590,17-01-18,B
3955,17-01-18,B
7343,17-01-18,B
910,17-01-18,C
11865,17-01-18,A
5586,17-01-18,C
3290,17-01-18,B
1911,17-01-18,B
3493,17-01-18,B
3920,17-01-18,D
0,17-01-18,C
1064,17-01-18,B
2464,17-01-18,C
3332,17-01-18,D
2135,17-01-18,D
2450,17-01-18,C
4928,17-01-18,B
2569,17-01-18,D
2870,17-01-18,B
3493,17-01-18,B
3563,17-01-18,A
2464,17-01-18,B
17983,17-01-18,D
2835,17-01-18,D
0,17-01-18,A
0,17-01-18,B
1169,17-01-18,B
2170,17-01-18,B
2471,17-01-18,B
0,17-01-18,C
1064,17-01-18,B
4704,17-01-18,B
5600,17-01-18,A
5110,17-01-18,B
651,17-01-18,A
2653,17-01-18,A
5460,17-01-18,A
0,17-01-18,C
2128,17-01-18,C
2023,17-01-18,C
3101,17-01-18,B
5880,17-01-18,D
4795,17-01-18,C
10206,17-01-18,C
4851,17-01-18,D
2590,17-01-18,C
2835,17-01-18,A
9170,17-01-18,B
2604,17-01-18,D
1582,17-01-18,A
0,17-01-18,A
3668,17-01-18,B
6790,17-01-18,D
2240,17-01-18,B
1414,17-01-18,A
7728,17-01-18,D
1764,17-01-18,D
4109,17-01-18,D
0,17-01-18,D
1127,17-01-18,C
2205,17-01-18,C
553,17-01-18,A
5908,17-01-18,B
9100,17-01-18,C
3822,17-01-18,D
0,17-01-18,D
3115,17-01-18,A
3206,17-01-18,B
0,17-01-18,B
2744,17-01-18,D
5950,17-01-18,D
3290,17-01-18,A
2835,17-01-18,A
5222,17-01-18,D
0,17-01-18,B
2590,17-01-18,C
0,17-01-18,A
0,17-01-18,A
0,17-01-18,C
4760,17-01-18,B
3864,17-01-18,A
2919,17-01-18,C
532,17-01-18,A
2009,17-01-18,D
3178,17-01-18,D
2471,17-01-18,D
1337,17-01-18,D
693,17-01-18,D
3318,17-01-18,A
1764,17-01-18,D
2835,17-01-18,B
9338,17-01-18,C
4284,17-01-18,D
3864,17-01-18,B
2198,17-01-18,C
2576,17-01-18,A
1358,17-01-18,A
3850,17-01-18,B
9198,17-01-18,D
3619,17-01-18,C
1736,17-01-18,B
7497,17-01-18,B
2877,17-01-18,C
4326,18-01-18,D
5019,18-01-18,C
0,18-01-18,D
4928,18-01-18,C
1337,18-01-18,D
784,18-01-18,A
3045,18-01-18,D
2205,18-01-18,A
4333,18-01-18,A
3409,18-01-18,B
5075,18-01-18,B
3864,18-01-18,A
8393,18-01-18,C
0,18-01-18,B
0,18-01-18,D
3864,18-01-18,B
2471,18-01-18,D
4760,18-01-18,D
0,18-01-18,C
3444,18-01-18,A
1750,18-01-18,D
1239,18-01-18,C
1736,18-01-18,D
2100,18-01-18,A
2688,18-01-18,A
2471,18-01-18,C
1764,18-01-18,A
2478,18-01-18,C
3864,18-01-18,C
7350,18-01-18,D
0,18-01-18,D
0,18-01-18,C
1337,18-01-18,B
6230,18-01-18,C
5250,18-01-18,B
6790,18-01-18,D
7140,18-01-18,D
1694,18-01-18,B
3409,18-01-18,D
5663,18-01-18,D
1456,18-01-18,A
2156,18-01-18,D
12460,18-01-18,C
2632,18-01-18,C
2569,18-01-18,C
1358,18-01-18,D
2450,18-01-18,C
5222,18-01-18,B
5320,18-01-18,B
0,18-01-18,D
4011,18-01-18,A
6258,18-01-18,A
6468,18-01-18,D
0,18-01-18,D
9800,18-01-18,A
7728,18-01-18,C
3864,18-01-18,D
5810,18-01-18,D
2632,18-01-18,C
2590,18-01-18,C
4557,18-01-18,A
2289,18-01-18,B
6146,18-01-18,C
2569,18-01-18,A
2023,18-01-18,D
4333,18-01-18,B
10360,18-01-18,D
0,18-01-18,D
602,18-01-18,B
3955,18-01-18,C
5726,18-01-18,D
0,18-01-18,D
3052,18-01-18,C
3444,18-01-18,D
1939,18-01-18,D
2772,18-01-18,B
2786,18-01-18,B
64680,18-01-18,C
2632,18-01-18,D
2590,18-01-18,A
3717,18-01-18,B
3864,18-01-18,B
1911,18-01-18,A
2485,18-01-18,C
1764,18-01-18,A
4368,18-01-18,D
2093,18-01-18,D
3675,18-01-18,A
1743,18-01-18,C
3206,18-01-18,B
0,18-01-18,D
5971,18-01-18,D
4403,18-01-18,A
3864,18-01-18,A
5334,18-01-18,D
6902,18-01-18,A
3969,18-01-18,A
5565,18-01-18,D
7588,18-01-18,B
4543,18-01-18,B
0,18-01-18,B
2730,18-01-18,D
3017,18-01-18,A
6909,18-01-18,C
5950,18-01-18,A
854,18-01-18,C
0,18-01-18,D
6251,18-01-18,D
1568,18-01-18,B
2030,18-01-18,D
5516,18-01-18,C
9338,18-01-18,B
3017,18-01-18,C
5334,18-01-18,A
0,18-01-18,A
2793,18-01-18,A
1757,18-01-18,C
2814,18-01-18,D
1743,18-01-18,B
9086,18-01-18,D
15456,18-01-18,A
2380,18-01-18,D
2205,18-01-18,B
1204,18-01-18,C
3080,18-01-18,B
2863,18-01-18,D
1358,18-01-18,B
2786,18-01-18,D
9100,18-01-18,B
4746,18-01-18,A
0,18-01-18,B
1316,18-01-18,B
0,18-01-18,C
5481,18-01-18,C
2205,18-01-18,B
3675,18-01-18,C
5523,18-01-18,C
4025,18-01-18,D
0,18-01-18,D
1197,18-01-18,C
0,18-01-18,A
3178,18-01-18,C
4760,18-01-18,B
4452,18-01-18,A
2597,18-01-18,B
3199,18-01-18,A
2478,18-01-18,B
3864,18-01-18,A
1197,18-01-18,C
13188,18-01-18,A
4452,18-01-18,A
2527,18-01-18,C
1897,18-01-18,B
0,18-01-18,B
3955,18-01-18,B
2156,18-01-18,A
0,18-01-18,C
0,18-01-18,A
3668,18-01-18,D
0,18-01-18,B
2576,18-01-18,D
9100,18-01-18,C
3150,18-01-18,C
5950,18-01-18,B
12166,18-01-18,B
1897,18-01-18,B
1736,18-01-18,A
4452,18-01-18,A
4060,18-01-18,A
2590,18-01-18,A
8540,18-01-18,A
7658,18-01-18,D
1414,18-01-18,B
2478,18-01-18,A
5586,18-01-18,D
0,18-01-18,C
4690,18-01-18,B
2940,18-01-18,A
2639,18-01-18,A
5138,18-01-18,D
1141,18-01-18,A
0,19-01-18,D
1764,19-01-18,D
6909,19-01-18,D
1764,19-01-18,B
1764,19-01-18,B
2597,19-01-18,D
0,19-01-18,A
3605,19-01-18,D
6867,19-01-18,A
2443,19-01-18,C
2730,19-01-18,B
4417,19-01-18,C
1393,19-01-18,A
4193,19-01-18,D
2933,19-01-18,D
3115,19-01-18,B
2205,19-01-18,D
5971,19-01-18,D
2345,19-01-18,C
1736,19-01-18,D
2079,19-01-18,A
7784,19-01-18,D
2079,19-01-18,D
7350,19-01-18,B
2450,19-01-18,D
0,19-01-18,D
4235,19-01-18,A
4956,19-01-18,A
7896,19-01-18,B
3864,19-01-18,C
5971,19-01-18,A
2086,19-01-18,B
4942,19-01-18,D
5334,19-01-18,B
2576,19-01-18,A
5110,19-01-18,C
4571,19-01-18,B
2086,19-01-18,C
4193,19-01-18,B
19278,19-01-18,D
2324,19-01-18,A
2730,19-01-18,D
2436,19-01-18,A
2632,19-01-18,B
3101,19-01-18,B
2072,19-01-18,A
3717,19-01-18,A
3794,19-01-18,C
2023,19-01-18,C
0,19-01-18,A
1575,19-01-18,A
0,19-01-18,C
1183,19-01-18,B
3178,19-01-18,C
1554,19-01-18,A
4620,19-01-18,A
3864,19-01-18,C
0,19-01-18,D
6804,19-01-18,B
6930,19-01-18,C
5194,19-01-18,B
8666,19-01-18,C
7350,19-01-18,D
5334,19-01-18,B
3136,19-01-18,C
2338,19-01-18,B
0,19-01-18,D
9415,19-01-18,C
5145,19-01-18,D
4158,19-01-18,C
4333,19-01-18,B
2590,19-01-18,D
2142,19-01-18,D
12474,19-01-18,A
2443,19-01-18,D
4410,19-01-18,A
0,19-01-18,D
2576,19-01-18,C
0,19-01-18,A
6230,19-01-18,A
2450,19-01-18,C
3325,19-01-18,C
2863,19-01-18,A
2296,19-01-18,A
4228,19-01-18,A
4228,19-01-18,D
2226,19-01-18,D
1043,19-01-18,D
4704,19-01-18,C
7728,19-01-18,D
2170,19-01-18,C
2632,19-01-18,A
8057,19-01-18,D
3017,19-01-18,A
6174,19-01-18,C
2079,19-01-18,B
0,19-01-18,C
4410,19-01-18,C
4704,19-01-18,B
1645,19-01-18,B
2933,19-01-18,B
3696,19-01-18,B
5075,19-01-18,D
2205,19-01-18,D
1764,19-01-18,D
1764,19-01-18,D
8491,19-01-18,D
3675,19-01-18,A
6986,19-01-18,C
3178,19-01-18,B
5663,19-01-18,B
4368,19-01-18,C
5516,19-01-18,D
1701,19-01-18,A
2079,19-01-18,C
4193,19-01-18,A
3955,19-01-18,A
1855,19-01-18,B
3955,19-01-18,A
7728,19-01-18,C
3717,19-01-18,B
2975,19-01-18,D
10752,19-01-18,C
5019,19-01-18,B
3031,19-01-18,A
4067,19-01-18,C
7721,19-01-18,C
2121,19-01-18,C
3325,19-01-18,D
3500,19-01-18,A
5152,19-01-18,A
2135,19-01-18,B
2240,19-01-18,B
2576,19-01-18,A
2478,19-01-18,A
1358,19-01-18,D
1085,19-01-18,A
2877,19-01-18,A
5873,19-01-18,D
868,19-01-18,B
0,19-01-18,C
2205,19-01-18,B
5362,19-01-18,D
4333,19-01-18,B
5334,19-01-18,A
22974,19-01-18,D
3493,19-01-18,A
6531,19-01-18,C
8974,19-01-18,A
2429,19-01-18,C
3864,19-01-18,A
3675,19-01-18,B
3864,19-01-18,D
2121,19-01-18,A
6594,19-01-18,B
210,19-01-18,A
3290,19-01-18,C
5642,19-01-18,A
0,19-01-18,A
4410,19-01-18,D
10990,19-01-18,A
3290,19-01-18,D
4046,19-01-18,A
630,19-01-18,C
5621,19-01-18,C
0,19-01-18,D
4228,19-01-18,A
1260,19-01-18,B
6615,19-01-18,B
2254,19-01-18,A
4067,19-01-18,D
6860,19-01-18,A
2240,19-01-18,D
2681,19-01-18,C
8400,19-01-18,B
2527,19-01-18,B
0,19-01-18,D
1365,19-01-18,B
5866,19-01-18,A
4655,19-01-18,D
4109,19-01-18,D
1463,19-01-18,D
3010,19-01-18,C
7826,20-01-18,C
1456,20-01-18,B
5334,20-01-18,A
5341,20-01-18,D
882,20-01-18,D
3724,20-01-18,D
1862,20-01-18,A
0,20-01-18,A
0,20-01-18,D
2450,20-01-18,A
4242,20-01-18,B
3696,20-01-18,D
6566,20-01-18,C
5908,20-01-18,B
2618,20-01-18,A
3402,20-01-18,C
3864,20-01-18,A
2345,20-01-18,B
0,20-01-18,C
4627,20-01-18,A
5110,20-01-18,C
0,20-01-18,B
0,20-01-18,A
2478,20-01-18,D
2198,20-01-18,C
8841,20-01-18,D
8085,20-01-18,D
0,20-01-18,A
2870,20-01-18,B
10843,20-01-18,D
0,20-01-18,B
2058,20-01-18,A
6587,20-01-18,A
2079,20-01-18,B
3864,20-01-18,D
5390,20-01-18,C
3430,20-01-18,A
9506,20-01-18,C
707,20-01-18,D
0,20-01-18,B
1456,20-01-18,C
6069,20-01-18,C
1260,20-01-18,C
0,20-01-18,D
2576,20-01-18,C
3031,20-01-18,A
2394,20-01-18,A
2198,20-01-18,B
3696,20-01-18,D
0,20-01-18,C
0,20-01-18,C
0,20-01-18,C
3864,20-01-18,D
7728,20-01-18,C
3724,20-01-18,D
0,20-01-18,B
4963,20-01-18,A
6251,20-01-18,A
2989,20-01-18,C
2800,20-01-18,B
12243,20-01-18,A
2205,20-01-18,C
2478,20-01-18,D
2324,20-01-18,D
1575,20-01-18,D
3752,20-01-18,D
11172,20-01-18,A
4228,20-01-18,B
5292,20-01-18,A
4284,20-01-18,B
2646,20-01-18,A
6986,20-01-18,A
2863,20-01-18,C
2254,20-01-18,C
2464,20-01-18,D
2352,20-01-18,D
0,20-01-18,B
5110,20-01-18,A
1904,20-01-18,A
8218,20-01-18,B
2317,20-01-18,C
3115,20-01-18,B
3297,20-01-18,D
2478,20-01-18,C
3325,20-01-18,D
1043,20-01-18,B
3955,20-01-18,B
6622,20-01-18,A
2646,20-01-18,D
3633,20-01-18,C
2569,20-01-18,D
9520,20-01-18,C
1043,20-01-18,A
3864,20-01-18,C
1323,20-01-18,B
3675,20-01-18,A
5726,20-01-18,C
1554,20-01-18,B
2023,20-01-18,D
0,20-01-18,B
2863,20-01-18,C
4571,20-01-18,C
3752,20-01-18,A
2079,20-01-18,A
4060,20-01-18,B
2254,20-01-18,B
